Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity,Start Time,Meter Start (Wh),Meter End(Wh),Meter Total(Wh),Total Duration (s),Charger_name
13945,57,409,27,296 GTB/GTS,2025,,,47-48,,,18,SI,2.9L,6.0,2.9L V6; 137 kW electric motor,Ferrari,http://www.ferrari.com/en_us/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,7-8,320-340,Blended,,RWD,,,,,,294.0,21.0,6.2,,27.08.2018 22:50,76,6276,6200,22320,Charger_93
13946,57,409,27,SF90 Spider/Stradale,2025,,,44-45,16.0,19.0,17,SI,3.9L,8.0,3.9L V8; 99 and 150 kW  electric motors,Ferrari,http://www.ferrari.com/en_us/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,8,320 or 330,Blended,Includes standard and XX models,AWD,,,,,,309.0,21.2,6.6,,27.08.2018 23:50,42,6642,6600,23760,Charger_70
13981,41,379,27,500e,2025,,,110-116,,,,e-motor,87 kW electric motor,,87 kW electric motor,Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,141-149,,,Includes standard and All Season model,FWD,11,85,4.0,38,234.0,352.0,120.0,42.2,4,28.08.2018 00:50,99,42299,42200,13810,Charger_71
13929,45,219,29,Escape AWD HEV,2025,,,,42.0,36.0,39,SI,2.5L I4,4.0,2.5L I4,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,,,,,Part-Time 4WD,,,,,,,,,,28.08.2018 01:50,37,37,0,0,Charger_35
13928,45,219,29,Escape FWD HEV,2025,,,,42.0,36.0,39,SI,2.5L I4,4.0,2.5L I4,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,28.08.2018 02:50,39,39,0,0,Charger_77
13947,57,219,29,Escape FWD PHEV,2025,,,101,42.0,37.0,40,SI,2.5L,4.0,"2.5L I4;
78 kW electric motor",Ford,https://www.ford.com,SUV,PHEV,Plug-in Hybrid Electric,37,520,Blended,,FWD,5,,4.0,15,,302.0,48.0,14.5,5,28.08.2018 03:50,43,14543,14500,10440,Charger_38
13982,41,219,25,F150 Lightning 4WD Pro/ER1/Platinum,2025,,,66-70,,,,e-motor,210 kW (x2),,210 kW electric motors (x2),Ford,https://www.ford.com,Pickup,ELEC,Electric,300-320,,,"Includes Pro, Extended Range, and Platinum models",AWD,11.6-19.6,150,2.0,24-40,249.0,403.0,410.0,165.2,5,28.08.2018 04:50,84,165284,165200,594720,Charger_2
13983,41,219,25,F150 Lightning 4WD SR,2025,76.0,61.0,68,,,,e-motor,358 kW (x2),,358 kW electric motors (x2),Ford,https://www.ford.com,Pickup,ELEC,Electric,240,,,,AWD,11.6-19.6,150,2.0,24-40,249.0,378.0,328.0,124.0,5,28.08.2018 05:50,67,124067,124000,446400,Charger_41
13853,41,478,27,Electrified G80,2025,105.0,89.0,97,,,,e-motor,136 kW (x2),,136 kW electric motors (x2),Genesis,https://www.genesis.com/us/en/genesis.html,Sedan/Wagon,ELEC,Electric,282,,,,AWD,11,230,3.0,32,530.0,523.0,166.8,87.2,5,28.08.2018 06:50,51,87251,87200,28538,Charger_48
13852,41,478,29,Electrified GV70,2025,98.0,83.0,91,,,,e-motor,74 and 160 kW,,74 and 160 kW electric motors,Genesis,https://www.genesis.com/us/en/genesis.html,SUV,ELEC,Electric,236,,,,AWD,11,230,3.0,29,497.0,697.0,111.0,77.4,5,28.08.2018 07:50,65,77465,77400,25330,Charger_5
13760,45,478,27,G90 MHEV,2025,,,,17.0,24.0,20,SI,3.5L,6.0,3.5L V6,Genesis,https://www.genesis.com/us/en/genesis.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,28.08.2018 08:50,30,30,0,0,Charger_91
13855,41,478,29,GV60 Advanced/Performance,2025,,,90-100,,,,e-motor,74 and 160 kW,,74 and 160 kW electric motors,Genesis,https://www.genesis.com/us/en/genesis.html,SUV,ELEC,Electric,235-264,,,"Includes models with 19"" and 20"" wheels",AWD,11,230,3.0,29,491.0,697.0,111.2,77.5,5,28.08.2018 09:50,42,77542,77500,25363,Charger_3
13854,41,478,29,GV60 RWD,2025,125.0,99.0,112,,,,e-motor,168 kW,,168 kW electric motor,Genesis,https://www.genesis.com/us/en/genesis.html,SUV,ELEC,Electric,294,,,,RWD,11,230,3.0,29,491.0,697.0,111.2,77.5,5,28.08.2018 10:50,59,77559,77500,25363,Charger_2
13759,45,478,29,GV80 MHEV,2025,,,,18.0,22.0,20,SI,3.5L,6.0,3.5L V6,Genesis,https://www.genesis.com/us/en/genesis.html,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,28.08.2018 11:50,88,88,0,0,Charger_31
13856,41,213,25,Hummer EV Pickup,2025,58.0,46.0,52,,,,e-motor,198 kW (x3),,198 kW electric motors (x3),GMC,http://www.gmc.com,Pickup,ELEC,Electric,312,,,,AWD,19,300,2.0,28,356.0,336.0,580.0,194.9,5,28.08.2018 12:50,62,194962,194900,36928,Charger_15
13857,41,213,25,Hummer EV Pickup,2025,,,47-53,,,,e-motor,195 and 215 kW,,195 and 215 kW electric motors,GMC,http://www.gmc.com,Pickup,ELEC,Electric,289-318,,,Includes models with MT tires,AWD,19,300,2.0,28,356.0,336.0,580.0,194.9,5,28.08.2018 13:50,44,194944,194900,36928,Charger_2
13859,41,213,29,Hummer EV SUV,2025,,,48-52,,,,e-motor,195 (x2) and 215 kW,,195 (x2) and 215 kW electric motors,GMC,http://www.gmc.com,SUV,ELEC,Electric,289-312,,,Includes models with MT tires,AWD,19,300,2.0,30,377.0,336.0,580.0,194.9,5,28.08.2018 14:50,34,194934,194900,36928,Charger_33
13858,41,213,29,Hummer EV SUV,2025,,,47-53,,,,e-motor,195 and 215 kW,,195 and 215 kW electric motors,GMC,http://www.gmc.com,SUV,ELEC,Electric,282-315,,,Includes models with MT tires,AWD,19,300,2.0,30,377.0,336.0,580.0,194.9,5,28.08.2018 15:50,62,194962,194900,36928,Charger_89
13709,35,213,25,Sierra 2WD,2025,,,,23.0,29.0,25,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),,,,,RWD,,,,,,,,,,28.08.2018 16:50,88,88,0,0,Charger_25
13716,11,213,25,Sierra 4WD,2025,11.0,14.0,12,15.0,19.0,17,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),,,,Includes models with mud terrain tires,4WD,,,,,,,,,,28.08.2018 17:50,38,38,0,0,Charger_78
13710,35,213,25,Sierra 4WD,2025,,,,,,19-24,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),,,,Includes AT4X and Sport Mode models and models with mud terrain tires,4WD,,,,,,,,,,28.08.2018 18:50,50,50,0,0,Charger_52
13984,41,213,25,Sierra EV,2025,70.0,59.0,64,,,,e-motor,189 kW electric motors (x2),,189 kW electric motors (x2),GMC,http://www.gmc.com,Pickup,ELEC,Electric,390,,,,4WD,19,350,2.0,36,523.0,470.0,290.0,136.3,5,28.08.2018 19:50,66,136366,136300,25825,Charger_25
13912,45,209,27,Accord,2025,,,,,,44-48,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Sport/Touring models,FWD,,,,,,,,,,28.08.2018 20:50,4,4,0,0,Charger_11
13913,45,209,27,CIVIC 4Dr/5Dr,2025,,,,,,48-49,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,28.08.2018 21:50,27,27,0,0,Charger_38
13762,45,209,29,CR-V AWD,2025,,,,40.0,34.0,37,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,28.08.2018 22:50,10,10,0,0,Charger_65
13763,45,209,29,CR-V FWD,2025,,,,43.0,36.0,40,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,28.08.2018 23:50,97,97,0,0,Charger_52
13764,45,351,27,Elantra Hybrid/Hybrid Blue,2025,,,,,,50-54,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,29.08.2018 00:50,73,73,0,0,Charger_85
13987,41,351,29,Ioniq 5 AWD,2025,,,94-106,,,,e-motor,74 and 165 kW,,74 and 165 kW electric motors,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,259-290,,,"Includes XRT and models with 19"" and 20"" wheels",4WD,11,199,4.0,35,503.0,697.0,120.6,84.1,5,29.08.2018 01:50,40,84140,84100,27523,Charger_55
13860,41,351,29,Ioniq 5 N,2025,84.0,72.0,78,,,,e-motor,166 and 282 kW,,166 and 282 kW electric motors,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,221,,,,AWD,11,199,4.0,35,503.0,697.0,120.6,84.1,5,29.08.2018 02:50,53,84153,84100,27523,Charger_13
13985,41,351,29,Ioniq 5 RWD,2025,129.0,100.0,114,,,,e-motor,168 kW,,168 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,318,,,,RWD,11,199,4.0,35,503.0,697.0,120.6,84.1,5,29.08.2018 03:50,59,84159,84100,27523,Charger_53
13986,41,351,29,Ioniq 5 Standard Range,2025,131.0,100.0,115,,,,e-motor,125 kW,,125 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,245,,,,RWD,11,199,4.0,35,503.0,523.0,120.6,63.1,5,29.08.2018 04:50,2,63102,63100,20650,Charger_34
13861,41,351,27,Ioniq 6 AWD,2025,,,103-121,,,,e-motor,74 and 165 kW,,74 and 165 kW electric motors,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,270-316,,,"Includes models with 18"" and 20"" wheels",AWD,11,221,4.0,34,554.0,697.0,111.0,77.4,5,29.08.2018 05:50,5,77405,77400,25330,Charger_33
13862,41,351,27,Ioniq 6 RWD,2025,,,111-132,,,,e-motor,168 kW,,168 kW electric motor,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,291-342,,,"Includes models with 18"" and 20"" wheels",RWD,11,221,4.0,34,554.0,697.0,111.0,77.4,5,29.08.2018 06:50,34,77434,77400,25330,Charger_12
13863,41,351,27,Ioniq 6 Standard Range,2025,151.0,120.0,135,,,,e-motor,111 kW,,111 kW electric motor,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,240,,,,RWD,11,221,4.0,34,554.0,480.0,111.0,53.3,5,29.08.2018 07:50,17,53317,53300,17443,Charger_70
13864,41,351,29,Kona Electric,2025,,,103-116,,,,e-motor,150 kW,,150 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,230-261,,,"Includes Standard and long-range models with 17"" and 19"" wheels",FWD,11,100,4.0,25,208.0,358.0,181.0,64.8,5,29.08.2018 08:50,16,64816,64800,21207,Charger_43
13865,41,351,29,Kona Electric Standard Range,2025,113.0,105.0,118,,,,e-motor,99 kW,,99 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,200,,,,FWD,11,100,4.0,25,208.0,268.0,181.0,48.5,5,29.08.2018 09:50,13,48513,48500,15872,Charger_97
13766,45,351,29,Santa Fe Hybrid AWD,2025,,,,35.0,34.0,34,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,29.08.2018 10:50,21,21,0,0,Charger_27
13765,45,351,29,Santa Fe Hybrid FWD,2025,,,,36.0,35.0,36,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,29.08.2018 11:50,65,65,0,0,Charger_45
13767,45,351,27,Sonata Hybrid,2025,,,,44.0,51.0,47,SI,2.0L,4.0,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,29.08.2018 12:50,24,24,0,0,Charger_40
13768,45,351,29,Tucson Hybrid/Hybrid Blue,2025,,,,,,37-38,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,29.08.2018 13:50,24,24,0,0,Charger_79
13769,45,385,29,F-PACE MHEV,2025,,,,19.0,25.0,21,SI,3.0L,6.0,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,29.08.2018 14:50,72,72,0,0,Charger_71
13949,57,275,29,Grand Cherokee 4xe,2025,,,56,23.0,24.0,23,SI,2.0L,4.0,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,26,470,Blended,,4WD,7.7,,2.0,13,,345.0,49.5,17.1,5,29.08.2018 15:50,10,17110,17100,7994,Charger_31
13948,57,275,29,Wrangler 4dr 4xe,2025,,,49,20.0,20.0,20,SI,2.0L,4.0,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,22,370,Blended,,4WD,7.7,,2.0,11,,355.0,49.5,17.6,5,29.08.2018 16:50,21,17621,17600,8228,Charger_31
13770,45,361,9,Carnival Hybrid,2025,,,,34.0,31.0,33,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Van,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,29.08.2018 17:50,33,33,0,0,Charger_57
13868,41,361,29,EV9 Long Range AWD,2025,,,80-83,,,,e-motor,141 (x2),,141 kW electric motors (x2),Kia,http://www.kia.com,SUV,ELEC,Electric,270-280,,,Includes GT-Line model,AWD,11,200,3.0,27,399.0,552.0,181.0,99.9,6,29.08.2018 18:50,28,99928,99900,32694,Charger_4
13867,41,361,29,EV9 Long Range RWD,2025,100.0,78.0,89,,,,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,304,,,,RWD,11,200,3.0,27,399.0,552.0,181.0,99.9,6,29.08.2018 19:50,14,99914,99900,32694,Charger_93
13866,41,361,29,EV9 Standard Range RWD,2025,99.0,77.0,88,,,,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,230,,,,RWD,11,200,3.0,27,399.0,632.0,120.6,76.2,6,29.08.2018 20:50,26,76226,76200,24938,Charger_33
13869,41,361,29,Niro Electric,2025,126.0,101.0,113,,,,e-motor,150 kW,,150 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,253,,,,FWD,7.2,75,4.0,24,199.0,358.0,181.0,64.8,5,29.08.2018 21:50,77,64877,64800,32400,Charger_60
13771,45,361,29,NIro/Niro FE,2025,,,,,,49-53,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,29.08.2018 22:50,23,23,0,0,Charger_8
13950,57,361,27,Niro Plug-in Hybrid,2025,,,108,49.0,47.0,48,SI,1.6L,4.0,"1.6L I4;
62 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,33,510,Blended,,FWD,3.3,,4.0,10,,360.0,30.8,11.1,5,29.08.2018 23:50,98,11198,11100,12109,Charger_89
13773,45,361,29,Sorento Hybrid AWD,2025,,,,34.0,34.0,34,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,30.08.2018 00:50,9,9,0,0,Charger_23
13772,45,361,29,Sorento Hybrid FWD,2025,,,,36.0,36.0,36,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,30.08.2018 01:50,36,36,0,0,Charger_2
13775,45,361,29,Sportage Hybrid AWD,2025,,,,38.0,38.0,38,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,30.08.2018 02:50,22,22,0,0,Charger_86
13774,45,361,29,Sportage Hybrid FWD,2025,,,,42.0,44.0,43,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,30.08.2018 03:50,8,8,0,0,Charger_24
13951,57,361,29,Sportage Plug-in Hybrid,2025,,,84,36.0,35.0,35,SI,1.6L,4.0,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,34,430,Blended,,AWD,7.2,,4.0,22,,360.0,38.8,14.0,5,30.08.2018 04:50,50,14050,14000,7000,Charger_81
13930,45,498,29,Revuelto,2025,,,,10.0,17.0,12,SI,6.5L,12.0,6.5L V12,Lamborghini,,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 05:50,56,56,0,0,Charger_61
13932,45,387,29,Defender 110 MHEV,2025,,,,18.0,20.0,19,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 06:50,98,98,0,0,Charger_48
13933,45,387,29,Defender 130 MHEV/Outbound,2025,,,,,,18-19,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,"Includes P300, P400, and Outbound models",4WD,,,,,,,,,,30.08.2018 07:50,42,42,0,0,Charger_74
13931,45,387,29,Defender 90 MHEV,2025,,,,18.0,21.0,19,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 08:50,17,17,0,0,Charger_70
13776,45,387,29,Discovery MHEV,2025,,,,17.0,23.0,19,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 09:50,19,19,0,0,Charger_30
13935,45,387,29,Range Rover P400 LWB MHEV,2025,,,,19.0,24.0,21,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 10:50,8,8,0,0,Charger_58
13934,45,387,29,Range Rover P400 MHEV,2025,,,,19.0,24.0,21,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 11:50,79,79,0,0,Charger_72
13952,57,387,29,Range Rover P550 PHEV,2025,,,53,21.0,22.0,21,CI,3.0L,6.0,"3.0L V6;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,21,460,Blended,,4WD,,,,,,398.0,96.0,38.2,,30.08.2018 12:50,32,38232,38200,137520,Charger_95
13936,45,387,29,Range Rover Sport P360/P400 MHEV,2025,,,,,,22,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 13:50,40,40,0,0,Charger_12
13953,57,387,29,Range Rover Sport P460 PHEV,2025,,,53,21.0,22.0,21,CI,3.0L,6.0,"3.0L V6;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,21,460,Blended,,4WD,,,,,,398.0,96.0,38.2,,30.08.2018 14:50,13,38213,38200,137520,Charger_99
13779,45,387,29,Range Rover Sport/SVR MHEV,2025,,,,,,18-19,SI,4.4L,8.0,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SVR models,4WD,,,,,,,,,,30.08.2018 15:50,51,51,0,0,Charger_46
13777,45,387,29,Range Rover/SV LWB MHEV,2025,,,,16.0,22.0,18,SI,4.4L,8.0,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SV models,4WD,,,,,,,,,,30.08.2018 16:50,79,79,0,0,Charger_26
13778,45,387,29,Range Rover/SV MHEV,2025,,,,16.0,22.0,18,SI,4.4L,8.0,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SV models,4WD,,,,,,,,,,30.08.2018 17:50,72,72,0,0,Charger_18
13780,45,387,29,Range Rover Velar P340/P400 MHEV,2025,,,,,,21-22,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,30.08.2018 18:50,41,41,0,0,Charger_41
13781,45,243,27,ES 300h,2025,,,,43.0,44.0,44,SI,2.5L,4.0,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,30.08.2018 19:50,65,65,0,0,Charger_84
13782,45,243,29,NX 350h AWD,2025,,,,41.0,37.0,39,SI,2.5L,4.0,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,30.08.2018 20:50,25,25,0,0,Charger_24
13954,57,243,29,NX 450h+ AWD,2025,,,84,38.0,33.0,36,SI,2.5L,4.0,"2.5L I4;
40 and 134 kW electric motors",Lexus,,SUV,PHEV,Plug-in Hybrid Electric,37,550,Blended,,AWD,3.3-6.6,,3.0,16,,355.0,51.0,18.1,5,30.08.2018 21:50,32,18132,18100,65160,Charger_38
13783,45,243,27,UX 300h,2025,,,,45.0,41.0,43,SI,2.0L,4.0,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,30.08.2018 22:50,93,93,0,0,Charger_74
13784,45,243,27,UX 300h AWD,2025,,,,44.0,40.0,42,SI,2.0L,4.0,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,30.08.2018 23:50,23,23,0,0,Charger_37
13955,57,227,29,Corsair AWD PHEV,2025,,,76,34.0,32.0,33,SI,2.5L,4.0,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,27,420,Blended,,Part-Time 4WD,6.6,,3.0,15,,302.0,48.0,14.5,5,31.08.2018 00:50,54,14554,14500,7909,Charger_27
13914,45,227,29,Nautilus HEV AWD,2025,,,,30.0,31.0,30,SI,2.0L,4.0,2.0L I4,Lincoln,http://www.lincoln.com,SUV,HYBR,Hybrid Electric,,,,,Part-Time 4WD,,,,,,,,,,31.08.2018 01:50,76,76,0,0,Charger_70
13870,41,469,27,Air G Touring XR AWD,2025,,,112-128,,,,e-motor,178 and 433 kW,,178 and 433 kW electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,446-512,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4.0,69,876.0,800.0,171.0,136.8,5,31.08.2018 02:50,30,136830,136800,25920,Charger_0
13871,41,469,27,Air Pure RWD,2025,,,129-146,,,,e-motor,330 kW,,330 kW electric motor,Lucid,,Sedan/Wagon,ELEC,Electric,372-420,,,"Includes models with 19"" and 20"" wheels",RWD,19,300,4.0,69,876.0,580.0,145.0,84.1,5,31.08.2018 03:50,71,84171,84100,15934,Charger_37
13872,41,469,27,Air Sapphire AWD,2025,108.0,101.0,105,,,,e-motor,310 kW (x3),,310 kW electric motors (x3),Lucid,,Sedan/Wagon,ELEC,Electric,427,,,,AWD,19,300,4.0,69,876.0,800.0,146.0,116.8,5,31.08.2018 04:50,85,116885,116800,22130,Charger_74
13873,41,469,27,Air Touring AWD,2025,,,116-132,,,,e-motor,178 and 433 kW,,178 and 433 kW  electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,361-406,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4.0,69,876.0,800.0,146.0,116.8,5,31.08.2018 05:50,79,116879,116800,22130,Charger_29
13988,41,479,27,Grancabrio/Granturismo Folgore,2025,,,82-83,,,,e-motor,275 kW (x3),,275 kW electric motors (x3),Maserati,https://www.maserati.com/us/en,Sedan/Wagon,ELEC,Electric,229-233,,,,AWD,,,,,,701.0,129.0,90.4,,31.08.2018 06:50,29,90429,90400,325440,Charger_30
13874,41,479,29,Grecale Folgore,2025,,,62-75,,,,e-motor,205 kW (x2),,205 kW electric motors (x2),Maserati,https://www.maserati.com/us/en,SUV,ELEC,Electric,206-245,,,"Includes models with 20"" and 21"" wheels",AWD,,,,,,400.0,144.0,57.6,,31.08.2018 07:50,30,57630,57600,207360,Charger_3
13785,45,479,29,Grecale Modena,2025,,,,22.0,28.0,24,,2.0L,4.0,2.0L I4,Maserati,https://www.maserati.com/us/en,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,31.08.2018 08:50,70,70,0,0,Charger_41
13956,57,229,29,CX-70 4WD,2025,,,56,24.0,27.0,25,SI,2.5L,4.0,"2.5L I4;
68 kW electric motor",Mazda,http://www.mazdausa.com,SUV,PHEV,Plug-in Hybrid Electric,26,490,Blended,,4WD,7.2,,2.0,32,,355.0,50.0,17.8,5,31.08.2018 09:50,55,17855,17800,8900,Charger_34
13786,45,229,29,CX-70 4WD,2025,,,,,,25,SI,3.3L,6.0,3.3L V6,Mazda,http://www.mazdausa.com,SUV,HYBR,Hybrid Electric,,,,Includes regular and premium gasoline models,4WD,,,,,,,,,,31.08.2018 10:50,47,47,0,0,Charger_39
13957,57,229,29,CX-90 4WD,2025,,,56,24.0,27.0,25,SI,2.5L,4.0,"2.5L I4;
68 kW electric motor",Mazda,http://www.mazdausa.com,SUV,PHEV,Plug-in Hybrid Electric,26,490,Blended,,4WD,7.2,,2.0,32,,355.0,50.0,17.8,5,31.08.2018 11:50,62,17862,17800,8900,Charger_62
13915,45,229,29,CX-90 4WD,2025,,,,,,25,SI,3.3L,6.0,3.3L V6,Mazda,http://www.mazdausa.com,SUV,HYBR,Hybrid Electric,,,,Includes regular and premium gasoline models,4WD,,,,,,,,,,31.08.2018 12:50,40,40,0,0,Charger_53
13787,45,239,27,AMG C 43 4MATIC,2025,,,,19.0,27.0,22,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,31.08.2018 13:50,23,23,0,0,Charger_51
13788,45,239,27,AMG CLA 35 4MATIC,2025,,,,22.0,29.0,25,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,31.08.2018 14:50,64,64,0,0,Charger_27
